"","X","time","text","user_followers","user_verified","likes","retweets"
"2644","716","01/01/2023, 21:02:37","On this first day of the new year, I am sharing another recipe my mama passed on to me. Her handwritten recipes fil… https://t.co/0zfemdtMCx",1723,0,1,0
"2645","8630","01/01/2023, 23:49:43","@Telegraph Since both Russia and India have joined together to replace American dollar with digital currencies base… https://t.co/KZu0XTl15t",99,0,0,0
"2646","13321","01/04/2023, 23:59:37","Omooo don I chop breakfast, lunch and dinner 🙆🏽‍♂️🙆🏽‍♂️🙆🏽‍♂️ well na normal thing sha… guess this shit ain’t for me…",393,0,0,0
"2647","10249","01/03/2023, 16:31:37","Brinjal Gravy Recipe in Tamil

FULL VIDEO: https://t.co/t1qMUF8IKh

#brinjal #Gravy #Kathirikai #Kathirikkai… https://t.co/PsMDpYXlLU",0,0,1,0
"2648","11458","01/03/2023, 21:58:27","Maclocsta Pancake 🥞 😍😍😍 #food #shorts #reels #foodie #cooking #cookingchannel #pancake #explore https://t.co/UlADXx9t7Q",308,0,0,0
"2649","13396","01/04/2023, 23:56:54","Builder Self-belief, Selected Feels...! Dinner? scorned
؟?
نمشے

🔹KT22🔹
🔹KT22🔹
🔹KT22🔹",63,0,0,0
"2650","11249","01/03/2023, 23:57:15","@hrdbacot Cooking sii",175,0,0,0
"2651","657","01/01/2023, 23:04:00","I added a bunch of stuff I didn’t take pictures of here’s some bell pepper #rad #cooking #pasta #stuff https://t.co/v6IGUappky",37,0,0,0
"2652","10035","01/03/2023, 23:44:01","@the5continents #wednesday #wishes #Foodie #weekendvibes
Plan for the weekend. https://t.co/gd7RUhWV6b",57,0,0,0
"2653","11282","01/03/2023, 23:55:38","$INM 2.75 smash and she’s cooking tomorrow",14458,0,6,1
"2654","241","12/30/2022, 15:18:06","@SandraGathmann Japan’s former Prime Minister Shinzo Abe was assassinated on July 8.

He was shot by a man using a… https://t.co/wPZ0EuCudG",8244176,1,88,19
"2655","3396","01/01/2023, 20:15:30","A guide to some excellent air fryer recipes to try #healthyfood #NewYear 

https://t.co/bLq4M2RaFu",175313,1,0,0
"2656","7296","12/31/2022, 23:52:00","@devotedfriend72 @Mocktail_Club Perfect as is. Enjoy lunch",333,0,4,0
"2657","643","01/01/2023, 23:00:42","Tasting Director Anna-Christina Cabrales shares her love for rare, nonvintage sparklers and how their uniqueness be… https://t.co/qbbodckf0B",224270,1,1,0
"2658","5567","01/01/2023, 04:30:06","Check out this Beautiful Vintage German Silver Glass starting at Rs. 400.00. 
Shop now 👉👉 https://t.co/BwqVhCKGJR… https://t.co/0O5kZguwAt",9,0,0,0
"2659","12671","01/03/2023, 23:59:25","About to eat some shrooms and go see Avatar😬",750,0,2,0
"2660","71","01/01/2023, 23:54:43","@capkris Looks yummy ☕️🎉",9513,0,0,0
"2661","8813","01/02/2023, 22:58:19","Just made my own naan from scratch and curry chickpeas &amp; potatoes. A true vegetarian. 💅🏾",2711,0,4,0
"2662","7911","12/31/2022, 23:57:19","@hideous_pizza this should definitely be a feature, and per-account",1887,0,2,0
"2663","3584","12/31/2022, 23:05:45","Wishing everyone celebrating around the world a #peaceful, #prosperous and #healthy year ahead, #HappyNewYear2023!… https://t.co/v8mEf9ZZwm",25044,0,34,7
"2664","2802","12/31/2022, 19:15:12","Tomato and Egg Soup (CHINA)

👉https://t.co/XjFhJjvdep

#foodlover #yummy #delicious #foodies #SuperFoods… https://t.co/lKiRW0CoRt",15028,0,13,2
"2665","13417","01/03/2023, 23:34:35","It was a sushi kinda night 🍣

#sushi #dinner https://t.co/baF7CWgBho",64,0,0,0
"2666","1229","01/01/2023, 23:59:04","I'm going to use this year to get back into cooking. I stopped because I couldn't afford ingredients for decent, fi… https://t.co/qqBz0k3O8e",83,0,0,0
"2667","9996","01/04/2023, 18:42:32","Lemon Garlic Shrimp &amp; Crab 🍟 

Make sure you stop by your local Mr Fries Man 🍟!!! For addresses to the location vis… https://t.co/CC2AJnv5GT",356,0,3,2
"2668","7592","12/31/2022, 17:26:28","Seasoned, grilled mahi served with jasmine rice and green beans in a coconut rum sauce. Topped with a mango salsa a… https://t.co/FtwzAMc6vL",366,0,1,0
"2669","7196","01/02/2023, 21:09:17","These simple chicken recipes are perfect additions to a #dinner menu. #goodfood  https://t.co/h9RZZzdbZj https://t.co/smM8iTT16a",3,0,0,0
"2670","3812","12/31/2022, 23:58:38","@marx_knopfler A lot of the popular cooking peppers are Annums too",551,0,1,0
"2671","7862","12/31/2022, 23:59:00","@ChiTownTampa I’m going to try🥴It’s a lot of pizza but I prepared by eating very little today",6737,0,1,0
"2672","879","12/31/2022, 23:59:33","Caramelized Zucchini Linguine with Colavita Linguine &amp; Lemony Parmesan Cream Sauce. #foodphotography #foodporn… https://t.co/yUs6CZApmE",892,0,0,0
"2673","805","01/01/2023, 16:03:06","Cooking up something special tonight? Try this delicious turkey gizzard recipe! https://t.co/sD77qk3ryz… https://t.co/6ahqCPenOc",1,0,0,0
"2674","4747","12/31/2022, 19:15:22","#DinnerIsServed: 3 course #supper with #SparklingWine! Avocado a la #Skagen for #starters, a perfect medium rare ri… https://t.co/Kb6gTWQogb",2757,0,7,0
"2675","5455","12/31/2022, 03:04:52","Black Eyed Peas for New Years! 🥬🌽🥘🍷🍾🥂

https://t.co/0fjKN6T0D8

#foodie #foodies #dinner #dinnertime #foodblog… https://t.co/ZrBtArm8yK",12054,0,31,6
"2676","980","01/01/2023, 10:06:38","I'm #Catholic, but #vegetarian. #EnvironmentalProblems and carnivorous food are inseparable, and I want you to beco… https://t.co/pzcYehRGpt",1312,0,0,0
"2677","2208","12/31/2022, 21:55:15","Available reservation: Via Carota at 2023-01-01 15:30:00 for 2 #nyc #restaurants #foodie",115,0,1,0
"2678","10264","01/03/2023, 14:30:53","Different Types of Caviar.🤎❤️🖤💛🧡
Explore The Different Categories Of Caviar And Its Types.
The link is in BIO🔗… https://t.co/XT2LZh5LPR",345,0,0,0
"2679","14056","01/03/2023, 23:58:32","“ pizza sounds so fucking good right now— „ her head perked up , a small smile spreading across her face . 

    “… https://t.co/dLpd4MUCzi",312,0,0,0
"2680","14690","01/04/2023, 23:16:34","The ‘Social Omnivore’ Lifestyle Is Rising https://t.co/8NJ0q7P8gg https://t.co/3qI0YtTO59",19,0,0,0
"2681","9437","01/03/2023, 23:59:44","Welcome Dr. Lee! Here's the story we wrote about her when she was hired last fall. #GoCougs https://t.co/OwSPD1r0Zp https://t.co/ehchL1v6aX",5847,0,6,0
"2682","8765","01/02/2023, 23:24:47","Ketoprak is a vegetarian dish from Jakarta, Indonesia, consisting of tofu, vegetables, rice cake, and rice vermicel… https://t.co/7ND4AftjML",31,0,0,0
"2683","9798","01/04/2023, 22:56:02","Soft Drink - IZZE Sparkling Juice, Blackberry, 8.4 oz Cans, 4 Count ==&gt; https://t.co/w5lbU0CmXV

#followme #food… https://t.co/T1EBbrzZO9",1389,0,7,5
"2684","9592","01/04/2023, 23:58:58","@gothpounder420 I'm super excited for the pizza ravioli and BBQ burgers too!!! If you haven't watched her vegan coo… https://t.co/CPD9b34S4P",251,0,0,0
"2685","680","01/01/2023, 22:22:28","Happy New Year!
Who wants a fresh pretzel?
🥨🎉🥳🥨🎉🥳🥨🎉🥳🥨
#food #cooking #baking #foodquiz #NewYear https://t.co/czfwXvX6fk",76379,0,519,60
"2686","9185","12/29/2022, 09:41:23","order now...#chickencurry #chickenbiryani #healthyfood #seafood #homemade #bhfyp #tastyfood #foodpics #foodlove… https://t.co/vdrT5hZV9g",2,0,0,0
"2687","12281","01/03/2023, 22:53:37","Massaging my cock
#homemade #young #big-tits https://t.co/zYox0yZ3Sb",35,0,1,0
"2688","6893","01/02/2023, 23:57:25","hit 10 blinkers and made dinner just girly things",31,0,2,0
"2689","14221","01/03/2023, 23:19:44","📢 Reposted from @PizzaLuce New year, new pizza, new specialties! We are rockin' the beginning of 2023. Check out al… https://t.co/rrWtIUs0Te",454,0,0,0
"2690","12901","01/03/2023, 02:50:49","How to MAKE a Citrus Marinade! 
•
•
•
•
•
#food #easyrecipe #newyear #yummy #dinner #eating #Bills… https://t.co/f7cHizr8Pb",722,0,0,0
"2691","86","12/30/2022, 00:09:03","We need to do something about the affordability of healthy food in this country… And getting food from the USA woul… https://t.co/iIezTfULgm",2305479,1,256,30
"2692","980","01/01/2023, 23:58:40","@Torryleepowers2 Because you're a good cook 💯💨💨✌️",4895,0,1,0
"2693","870","01/02/2023, 23:59:56","@JohnRentoul Which isn't something they attempted to change. Getting food to the ISS is cheaper and easier than hav… https://t.co/Ls7mZFekbo",482,0,9,0
"2694","3756","01/02/2023, 21:23:02","🎊 New year, new meal prep favorites 🎊

Details:
• 2 slices honey roasted turkey 
• Smashed avocado 
• Superseed cra… https://t.co/Qct7UQuXjV",2,0,0,0
"2695","11371","01/04/2023, 23:57:20","Idk when I started being lazy and stopped cooking meals but yeah I’m back on my shit",587,0,0,0
"2696","377","01/01/2023, 22:06:01","Here are the easiest 15 dump Instant Pot Recipes! | Instant Pot Dinners | One Pot Dump Instant Pot | One Pot Dump I… https://t.co/LkvX5oM1UR",48,0,0,0
"2697","3107","12/31/2022, 23:01:40","Homemade Healthy Dog Food: Cookbook for Nutritious House Made Meals and Treats with 144 Easy Recipes VUNRVLF… https://t.co/wQaouet6rl",5,0,0,0
"2698","6704","12/31/2022, 23:57:43","@housleyd Breakfast with family
Twitter
Dinner with family
Twitter",1355,0,1,0
"2699","10980","01/04/2023, 19:01:29","Besides the rich taste, Cane Juice Blends is packed with nutrients, vitamins and antioxidants.
.
.
. 
#drinkcaned… https://t.co/VqSz0zsON2",0,0,0,0
"2700","6250","01/02/2023, 17:04:46","tom eating a cock
#slut #mature #eating https://t.co/wyEsOdhrKF",13,0,0,0
"2701","5986","01/02/2023, 23:59:21","@ghoulofthevoid I would eat you like a skittle",201,0,0,0
"2702","3115","12/31/2022, 22:56:42","@DWDavisRSL I get that, but the cost of butter is sky high too. Beef, cheese, etc…, are they trying to starve peopl… https://t.co/CiH6QrTrNE",4729,0,1,3
"2703","392","01/01/2023, 21:36:35","Hot Buttered Apples https://t.co/i0rakNFxUR 
#apples #homemade #homemadefood #recipes #homemaking #homemaker #housewife #cinnamon #recipe",0,0,0,0
"2704","13532","01/04/2023, 23:12:25","Try one of these sauce #recipes to go with a salmon #dinner.  https://t.co/9LNvHQ7C4r https://t.co/P3Bgxzxijo",792,0,0,0
"2705","4644","01/02/2023, 23:56:33","Resolve to Eat All the Delicious Foods https://t.co/fZIsrnGzZl https://t.co/DU1kYav3Kp",35,0,0,0
"2706","974","01/01/2023, 23:58:56","@TaroTheCerelian Cook",58,0,1,0
"2707","952","01/01/2023, 23:59:46","@rebekahentralgo @MaraWilson To be fair, she grew up poor.

Her dad was poor.

Her mom was poor.

Her siblings were… https://t.co/ehry6NItNO",1429,0,1,0
"2708","12374","01/04/2023, 22:47:55","Like this!💗
#whore #bj #top #sloppy #fuck #homemade #nsfw #porn #discord #twitter #hentai 
#tits #pussy
#public… https://t.co/KBgoZwv9tv",174,0,21,2
"2709","451","01/01/2023, 23:53:46","Hemochromatosis diet cookbook: A complete guide with low iron recipes  Healthy diet to reduce iron absorption with… https://t.co/plDJcGSkpY",10,0,0,0
"2710","2975","01/02/2023, 20:46:27","Starting 2023 with a delicious 
Fruit salad prepped and ready to go for the week❣️
Kiwis 🥝 
Pineapples 🍍 
Strawberr… https://t.co/gFyRQ9EeaU",3482,0,2,0
"2711","4784","12/31/2022, 16:04:30","We only sell tacos on days that end with “y”😉

For more info visit https://t.co/h0tdWa4PEo

#foodstagram #taco… https://t.co/4BzIdbZoZl",1,0,0,0
"2712","4554","01/01/2023, 23:55:07","@dolafiz_ @OladejiSolape Ah okay. That looks delicious 😍",4210,0,42,0
"2713","13864","01/03/2023, 18:42:54","I'm sorry for what I said when I was hungry #lunch https://t.co/h3Yzq6gXTf",2,0,0,0
"2714","3951","01/01/2023, 23:56:10","My son’s palate is developed enough now for more adventurous cooking so I will start the year with a ragu, using beef, ribs, and sausage.",4795,0,2,0
"2715","12640","01/03/2023, 23:59:45","@sa_kiam Rise and shine bud^^! Don't forget to eat ur breakfast and drink lots of water tdy. Hope u have fun and ha… https://t.co/jAMieKDW79",880,0,1,1
"2716","13728","01/04/2023, 23:58:08","HAPPY NEW YEAR MEMBERS!  Come and join us for lunch at the Bavarian Inn on Friday, January 13th!  The event details… https://t.co/Paw12gpR56",99,0,3,0
"2717","7091","01/01/2023, 21:00:29","Sunday Dinner Special: 
Bourbon and Maple Glazed Prime Rib of Pork with Mashed Sweet Potatoes and Grilled Asparagus… https://t.co/gZKqlyfQOv",150,0,1,0
"2718","7247","12/31/2022, 23:57:31","@dreamtdebris lemme take a whiff ill guess what you had for lunch",4178,0,0,0
"2719","2130","01/02/2023, 18:20:33","Must try.. 🍕🍕

#pizza #pizzatime #d'oropizzeria #pizzeria #foodie #foodtrip #foodporn https://t.co/3vLjsjikqZ",212,0,1,0
"2720","3720","01/02/2023, 22:41:50","#challenge #yourself to more #healthy #habits in your #NewYearsResolution  this #year #2023. Use #better products o… https://t.co/5yWnSBMynu",21,0,0,0
"2721","114","12/29/2022, 21:43:12","Romanian authorities needed proof that Andrew Tate was in the country so they reportedly used his social media post… https://t.co/O6zIdC6tdV",106031,1,526267,67170
"2722","6251","01/02/2023, 16:11:59","An failed video of me scarfing down a 🍌 hope everybody had a good new year! #weightgain #eating #banana #nsfwtwt… https://t.co/FdGyGbt9v2",167,0,5,1
"2723","15042","01/04/2023, 08:37:21","There ain't nothing quite like fried pickles. Follow if you agree... 
#Food #FoodPorn #FoodPhotography #Foodie… https://t.co/Y5GcxMcZ2f",1,0,0,0
"2724","138","01/01/2023, 14:18:56","To stay #younger looking and to have a more #healthy and energetic lifestyle reduce your exposure to #freeradicals… https://t.co/kT9FYJKT7H",319444,0,106,39
"2725","887","01/01/2023, 19:25:26","Best Vegan Food Blogs to Follow from https://t.co/w1j4ZSzsJq https://t.co/0BIY3uvTeb - always beautiful #vegan… https://t.co/1LHUQgNaxC",1330,0,0,0
"2726","11340","01/04/2023, 23:58:43","@Skeleton_grimsy @RightWingCope his ass is cooking in jail for 30 days bitch",0,0,2,0
"2727","1706","12/31/2022, 22:54:16","Download the Best #app to share your #Best #food content : https://t.co/3LwU9b70mg
#bleus #didierdeschamps #france… https://t.co/CW3nEOLuxu",3351,0,0,0
"2728","11503","01/03/2023, 19:59:24","9. Bacon and Blue Cheese Guacamole
 ➤ https://t.co/hfXjPqxPQN #cooking #recipes #Food https://t.co/dEKGZ6M405",1558,0,22,9
"2729","2611","01/01/2023, 10:29:02","Bloody Marys 2-4-1 all day! Happy new year from Canvas &amp; Cream.

#se23 #lovelondon #lovelewisham #se26 #se23life… https://t.co/drLj5wz2P1",2424,0,1,1
"2730","7497","01/02/2023, 23:55:11","I used to freestyle at the lunch table until they googled ""my"" lyrics and found out the truth.",543,0,9,0
"2731","2367","01/02/2023, 23:38:42","Available reservation: 4 Charles Prime Rib at 2023-01-02 23:00:00 for 4 #nyc #restaurants #foodie",115,0,0,0
"2732","768","01/04/2023, 11:05:36","Have a good lunch!!!! https://t.co/OfOKIpT89Q",129680,1,5629,530
"2733","11488","01/03/2023, 20:27:53","Stir fry in 1 minute #food #vegetarian #vegetables #noodles #asian #cooking #delicious #homecooking #easy… https://t.co/7iZhh5qtUE",3,0,0,0
"2734","604","01/01/2023, 23:26:01","@hodgetwins Really Scotland! I thought you were so much better. How is that Kool Aid tasting?",48,0,0,0
"2735","5275","12/31/2022, 22:10:23","want more straight baited boys? go to my bio! #straight #gay #homemade #dl #bro #homie #taboo #caught #latino #bbc… https://t.co/vH105XK5fS",1340,0,165,25
"2736","1684","12/31/2022, 23:12:51","#artistwrapped2022  ✨It’s been a hell of a year ✨

Template by: @Suraceif 

#Artsummary2022 #anime #fanart… https://t.co/KfJ0d6pMgB",110,0,2,0
"2737","527","01/01/2023, 23:43:55","@igwesco28 @bflay I’ve only ate his recipes that I’ve made.",26,0,0,0
"2738","9466","01/03/2023, 23:59:15","@CometFolf a compound that occurs naturally as a breakdown product of proteins and is used as a flavor enhancer in… https://t.co/CmxAHOvINS",659,0,1,0
"2739","3644","12/31/2022, 20:48:05","https://t.co/TnmWaQByku #healthy Pregnancy over 35 by Regine Harford and L https://t.co/0IboAV8FbR",4582,0,0,0
"2740","3158","01/01/2023, 23:50:54","@atraceofcool @DanInPittsburgh Ahem. First I have to eat of all the trashy food I bought for New Year's Eve . . . m… https://t.co/obCCP49FVM",3124,0,2,0
"2741","10704","01/03/2023, 22:24:15","Become a member of the feed club (that ensures the food bill is paid) for Spottie &amp; her friends 🐷

It currently cos… https://t.co/nu4EZf7W3i",2679,0,15,10
"2742","7035","01/01/2023, 23:37:40","Just a little portion of New Years Day Dinner 🍽️ Roasted Pork Butt and Mini Whole Potatoes in an Apple Cider Vinega… https://t.co/t7BdCFoPtv",134,0,5,0
"2743","11318","01/04/2023, 23:59:53","Use cooking sounds as percussion! #foodmusic"" (2/11)",1988,0,0,0
"2744","14226","01/03/2023, 22:40:03","You Cheesy Bastard! 
 
#Pizza
 
https://t.co/qSwAPJJEgN https://t.co/dLf5ZSoek6",16835,0,0,0
"2745","1409","12/31/2022, 23:58:46","BRING ME FUCKING FOOD",169,0,0,0
"2746","6273","01/02/2023, 11:35:11","New year resolutions for every year.
#Eating
#walking
#sleeping 
#learning
#laughing 
#teaching 
#newyear2023",15,0,1,0
"2747","3982","01/01/2023, 23:54:20","nothing makes me nauseous quite like cooking a food and then the house smelling like that food for the rest of the day",1465,0,3,0
"2748","5359","01/02/2023, 23:25:26","This pussy good
#dildo #homemade #squirt https://t.co/1xXkFU5CDi",18,0,0,0
"2749","4971","01/02/2023, 16:01:20","Give Your Appetite a Flavour &amp; Sumptuous New Year with Muttonwalas !!
#food #homemadefood #foodforfoodies… https://t.co/hOLc0ZJiwH",1,0,1,0
"2750","5839","01/01/2023, 23:59:54","@passinthenight they need to eat constantly or suffer so dongsik loves to feed him, and yes yes dongsik being so su… https://t.co/75aEPTqG45",61,0,0,0
"2751","3733","01/02/2023, 22:08:51","Being healthy is a success that many people forget to celebrate 🎉😇

#Gratitude #LiveLifeHappily #healthy #BlessedAndGrateful",133,0,3,0
"2752","9457","01/03/2023, 23:59:26","@McDonalds @McDonaldsCorp DO BETTER! Haven’t eaten ALL day and ordered McDonald’s and THIS is what they sent me!! C… https://t.co/OTvzMXvvko",154,0,0,0
"2753","7185","01/02/2023, 21:46:56","Dinner for oneself e una particella chimica-
#drawing #pen #dinner #table #oneself #painting #chemistry https://t.co/g2r2NEyBYO",80,0,0,0
"2754","8918","01/01/2023, 23:38:19","New Scene | Eve Sweet (@imevesweet) &amp; Little Angel (@littleangelph) - Taste for #Slayed

#vixen #tushy #tushyraw … https://t.co/2c58CTlS0Q",3858,0,28,6
"2755","538","12/29/2022, 21:25:56","Piping hot Korean fried rice w/ spicy chicken from @BonchonChicken 🤤

That's spicy mayo + wasabi ranch for my fello… https://t.co/SAbc81cHGl",132729,0,106,41
"2756","61","01/01/2023, 23:58:58","@Salon No. The focus should be on making healthy choices in the moment and not ruminating over food. Better to teac… https://t.co/Re0nMCPXwL",178,0,1,0
"2757","2689","01/02/2023, 18:02:12","Grilled Chicken 🍗 and paneer wraps 😋😋😋😋😋😋😋😋😋😋❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
.
.
.
.
#newstory #newpost #tasty😋 #instanew… https://t.co/DvU9WC066J",4,0,0,0
"2758","416","01/01/2023, 23:59:14","@cleancitybird @_KylieJender Yikes. Let's get dinner and be judgy about dating profiles 😂",12428,0,3,0
"2759","5416","01/02/2023, 22:20:39","Lovely position❤️
follow for best content🚀
#onlyfanslatinas #slut #cuck #blowjob #tiktok #public #Dmsopen #legal… https://t.co/VtKpHQufum",105,0,38,4
"2760","770","01/01/2023, 19:41:46","Starting the new year in the way in which I hope it will continue with a roast beef, vegetable and gravy plate. 🐾🐾🍖… https://t.co/9GpsN83nHo",1389,0,28,1
"2761","2666","01/02/2023, 21:12:21","You'll probably end up making these chicken salad sandwiches again—and soon. #goodeats #tasty… https://t.co/IAgrrtaexZ",25,0,2,0
"2762","2529","12/31/2022, 07:41:56","A strange and delightful taste without limits
.
.
.
.
.
.
#best 
#besttaste
#taste
#tasty
#good
#cool
#toptrend… https://t.co/noLTX61p0S",250,0,1,0
"2763","10606","01/04/2023, 17:11:00","Kerr's Assorted Toffee Caramel Candies With 7 Different Flavors: Vanilla, Coffee, Toasted Coconut, Rum &amp; Butter,Pep… https://t.co/L6ixqweev8",2169,0,0,0
"2764","6488","01/01/2023, 13:08:06","Happy New Year from all of us at Zeanss logistics. 

Wishing you and your loved ones a successful 2023.

Learn more… https://t.co/dPIdkdTC90",9,0,1,0
"2765","12871","01/03/2023, 12:01:28","The Japanese beef melted! MELTED 😳 https://t.co/fAxO5mFHg6 #japanesebeef #eating https://t.co/rs2LMmHb2T",0,0,0,0
"2766","10749","01/04/2023, 23:27:14","Thinking, there's your problem right there. You're doing too much of it, and not much of it is healthy or productiv… https://t.co/VKDMn7j5A3",522,0,11,0
"2767","5914","01/01/2023, 23:58:46","@TedKoka Kurt Vonnegut's  ""Welcome to the Monkeyhouse"" and ""Breakfast of Champions"" as an intro. ""Brave New World""… https://t.co/OeTSolwpwf",88,0,1,0
"2768","221","01/01/2023, 23:46:38","Meth bear jerseys for the winter classic tomorrow means time to pull out my first bruins jersey which was my dads o… https://t.co/UDzGlv1eUg",498,0,2,0
"2769","918","01/01/2023, 18:37:00","Create A Sustainable World Go Vegetarian Tee: https://t.co/VgaZrUcY7o #create #sustainable #world #govegetarian… https://t.co/HLafPPETMQ",209,0,0,0
"2770","7876","12/31/2022, 23:58:30","@POTUS Joe You couldn't deliver a pizza! Key word PIZZA",1,0,0,0
"2771","4022","01/02/2023, 23:57:01","@LilTrickshot Dude he’s just cooking. Let him cook",120,0,8,0
"2772","3523","01/02/2023, 19:00:34","4 Great Reasons Sliced Tiger Nuts Are a Nutritional Knock-Out Over Almonds💪
-https://t.co/rWvHut9qxv
.
.
#nutfree… https://t.co/MBc3yt96Lr",1248,0,0,0
"2773","14636","01/04/2023, 23:50:03","@brclothwrites I would put cheese and bacon bits. Idk 🤷🏻‍♀️ if you are vegan, vegetarian, or lactose intolerant though.",50,0,0,0
"2774","5566","01/01/2023, 05:30:06","Check out this Abhaya Sitting Buddha Brass Statue Size 3.5 x 2.5 x 5.6 cm starting at Rs. 300.00. 
Shop now 👉👉… https://t.co/mZUoin6do1",9,0,0,0
"2775","10722","01/04/2023, 23:48:18","This year I want to lose 40 pounds &amp; I’m wondering if anyone has some food recommendations?? Maybe some tips on hea… https://t.co/lRuJLdVhLb",514,0,2,0
"2776","3769","01/02/2023, 21:00:31","It's the time of year we set our resolutions for the year. We can help you with those health goals. Contact us to l… https://t.co/9wil5DEX8E",163,0,0,0
"2777","13328","01/04/2023, 23:59:24","For the first six months or so it caused roughly a day of upset stomach a week and, thanks to how much it absolutel… https://t.co/f7e3MfX8XA",1032,0,3,0
"2778","8394","01/02/2023, 19:28:00","Home of the Famous and DELICIOUS Buy One Pizza, Get One Free!  Sam's Pizza loves serving your family with great foo… https://t.co/29YTj6UpJe",21,0,1,0
"2779","10742","01/04/2023, 23:34:32","Thanks to my sickness dropping me down 10 lbs all I want to do is stay healthy and lose 10 more so I’ve spent the e… https://t.co/GyRtEDDPgo",2769,0,2,0
"2780","14534","01/03/2023, 23:54:43","@kokel09 i can help!  i’ve been vegetarian for 30 years!",3927,0,1,0
"2781","36","01/01/2023, 23:59:24","@jordanbpeterson The idea that food should be non-poisonous is lovely. The idea that idiot tyrannical bureaucrats c… https://t.co/Wogal4CJ36",220,0,0,0
"2782","11125","01/04/2023, 23:14:36","Your mitochondria are the powerhouses of cells; they are responsible for creating cellular energy, known as ATP. If… https://t.co/HYVSADAwue",35,0,0,0
"2783","5008","12/31/2022, 23:57:17","hi power jonah fucking b.
#homemade #h https://t.co/AYeEiCFJOn",10,0,0,0
"2784","14909","01/04/2023, 16:42:57","My cock is so hard , Girls add me on Snapchat. jladure21 #nsfw #nsfwtwt #daddy #horny #TikTok #instagram… https://t.co/fSLjruJxz0",241,0,2,0
"2785","5841","01/01/2023, 23:59:53","@dinajanidya Ckckck cuss all you can eat donk",341,0,0,0
"2786","12139","01/04/2023, 23:55:14","Once this I get this Kashmiri red chilli, it’s giving homemade Indian cuisine right from the kitchen 🤞🏾",489,0,0,0
"2787","1257","12/31/2022, 23:13:09","You know, adulting may be hard work, but the sheer joy of cooking your favourite dish, not worrying about the size… https://t.co/vhwBvOonQF",9,0,0,0
"2788","4828","01/01/2023, 18:07:42","@qcigarroom Meal was #delicious",140,0,1,0
"2789","13374","01/04/2023, 23:57:42","Making a grocery list and I asked Amzie what she wants me to make for dinner and she named 4 different pastas 🙄",323,0,0,0
"2790","11841","01/03/2023, 20:58:44","#Tuesday is a great day for #Cake! 

#CakeDelivery
#Cakes
#SweetTooth
#PartyCake
#CupCakes
#Surprise
#customcake… https://t.co/CH0zwJhk3r",4,0,1,0
"2791","11498","01/03/2023, 20:04:03","Check out the wonderful highlights from 2022 that were shared by our Youth Council and staff - and get a peek at wh… https://t.co/bvHxxhjPpo",1143,0,3,0
"2792","7072","01/01/2023, 22:06:12","#Cincy @SEACuisineFT @EastCoastEatz and 1 other food truck are nearby serving #dinner https://t.co/3lD1KKRJk8",1437,0,0,0
"2793","3212","01/02/2023, 23:16:09","@BillAckman @CocaCola @PepsiCo I completely forgot that people aren’t able to make healthy decisions - living in a… https://t.co/6XhNmupWbX",172,0,0,0
"2794","14018","01/03/2023, 23:59:54","@Saturn_Kat Pizza bagels and caprisuns",100,0,3,0
"2795","7416","01/01/2023, 23:49:45","@ABC Yeah, the cat’s trying to figure out a way to go have lunch.",1476,0,1,0
"2796","10499","01/03/2023, 17:21:18","Looks #yummy can't wait to find out #dairyfree #glutenfree https://t.co/6OnRdlWFpB",2975,0,0,0
"2797","2233","12/31/2022, 21:30:48","C8.H10.N4.O2 ☕️ 
A magical substance that makes it all better🤍

#photography #photooftheday
#CaptureTheMoment… https://t.co/eRSOlyUZjD",35,0,0,0
"2798","13742","01/04/2023, 23:57:15","spot! Soak lunch,... uniqueness. Spring. Comic
؟?
نمشے

🔹VOX2🔹
🔹VOX2🔹
🔹VOX2🔹",25,0,0,0
"2799","12346","01/04/2023, 23:12:41","Here's some wall hanging decor that you can make yourself. #homemade #getcrafty  https://t.co/kNJQDX3WJF https://t.co/ZZKRChloAv",12,0,0,0
"2800","14678","01/04/2023, 23:25:16","@RayMondeDeux @cottonfarmgirl I have vegan family members and vegetarian/flexitarian (mostly veg with occasional me… https://t.co/IggFSgpjlw",1761,0,1,0
"2801","8771","01/02/2023, 23:23:09","VERY confusing conversation with 5yo until I figured out she was mixing up vegetarian and veterinarian",26007,1,257,2
"2802","13140","01/04/2023, 19:40:00","The Top Reasons Why New eCommerce Fails: Here’s How to Pivot - Coruzant Technologies https://t.co/g2Q6QUJjQ7… https://t.co/2GRJjCTW2x",1073,0,1,0
"2803","456","01/01/2023, 23:52:59","The Weekday Vegetarians: 100 Recipes and a Real-Life Plan for Eating Less Meat: A Cookbook ZU8SK9V… https://t.co/k7uX0fLdi6",3,0,0,0
"2804","12945","01/04/2023, 17:19:56","Petite lesbian teenies eat out juicy pussies
#Tender #pussy #eating https://t.co/vLzgo772li",135,0,3,0
"2805","3639","12/31/2022, 21:02:21","Everything you need to know about Dyslipidemia types, causes, symptoms, and treatment. How to overcome Dyslipidemia… https://t.co/jRzOeSZgsm",1688,0,0,0
"2806","3802","12/31/2022, 23:59:12","@stoolpresidente The spy kids kid is cooking Michigan https://t.co/OM4lZZqSR4",48,0,1,0
